date,AUD,BRL,CAD,CHF,GBP,HKD,INR,JPY,KRW,MXN,NOK,NZD,SEK,SGD,ZAR
2025-04-10,0.00016373015873015874,0.0005157063492063492,9.847619047619047e-05,-8.809523809523809e-07,0.00017517063492063494,0.00013492063492063494,0.00029920634920634916,7.373015873015872e-06,9.365079365079364e-05,0.00037754761904761904,0.00017237698412698413,0.0001353888888888889,8.391269841269841e-05,9.36984126984127e-05,0.0002875079365079365
2025-04-11,0.00016512301587301588,0.0005142777777777778,9.83888888888889e-05,-2.753968253968254e-06,0.00017497222222222222,0.00014285714285714287,0.0002884920634920635,6.746031746031747e-06,9.246031746031747e-05,0.00037447619047619043,0.00017271825396825396,0.00013599603174603174,8.382142857142857e-05,9.182539682539682e-05,0.000289265873015873
2025-04-14,0.00016492460317460317,0.0005118174603174604,9.80952380952381e-05,-6.865079365079365e-07,0.00017509523809523808,0.00013571428571428572,0.00028253968253968254,7.785714285714287e-06,8.928571428571429e-05,0.00037415079365079364,0.00017268650793650792,0.00013613095238095238,8.403174603174603e-05,9.199206349206349e-05,0.00029015079365079366
2025-04-15,0.00016435714285714285,0.0005111785714285715,9.778571428571429e-05,-2.46031746031746e-07,0.0001744722222222222,0.00013373015873015875,0.0002884920634920635,9.162698412698412e-06,8.80952380952381e-05,0.0003756230158730159,0.00017239285714285712,0.0001333809523809524,8.444841269841269e-05,9.723412698412699e-05,0.00028937698412698416
2025-04-16,0.0001646626984126984,0.0005155238095238096,0.00010142857142857143,-1.3134920634920634e-06,0.0001727063492063492,0.00013015873015873015,0.0002896825396825397,9.523809523809523e-06,8.293650793650792e-05,0.0003764761904761905,0.0001721230158730159,0.00013486507936507939,8.363888888888889e-05,9.337698412698412e-05,0.00029030158730158727
2025-04-17,0.00016420634920634921,0.00048179365079365074,0.0001011547619047619,-1.896825396825397e-06,0.00017232539682539682,0.00013214285714285715,0.0002841269841269841,1.0123015873015873e-05,8.53174603174603e-05,0.0003763690476190477,0.0001721230158730159,0.00013555555555555554,8.303968253968254e-05,9.366666666666666e-05,0.00029134126984126985
2025-04-18,0.00016422619047619047,0.0005139126984126985,0.00010070238095238095,-1.7738095238095238e-06,0.00017245238095238094,0.00013253968253968253,0.00028095238095238097,9.853174603174603e-06,8.373015873015872e-05,0.0003762380952380952,0.00017227380952380955,0.00013554365079365078,8.286904761904762e-05,9.37936507936508e-05,0.0002914365079365079
2025-04-21,0.00016429761904761904,0.0005140555555555555,0.00010052777777777778,-1.7698412698412698e-06,0.00017248412698412697,0.00013253968253968253,0.0002873015873015873,8.67063492063492e-06,7.857142857142857e-05,0.00037338888888888887,0.00017231349206349206,0.00013596428571428573,8.303571428571428e-05,9.144047619047619e-05,0.00029167460317460316
2025-04-22,0.0001629047619047619,0.00048445238095238093,0.00010022222222222221,-9.563492063492063e-07,0.00017177380952380954,0.00014166666666666665,0.00028174603174603173,1.0027777777777776e-05,7.817460317460317e-05,0.00036833730158730157,0.0001719761904761905,0.00013461111111111112,8.348412698412699e-05,9.457936507936509e-05,0.00029133333333333333
2025-04-23,0.00016236904761904764,0.0005177777777777778,0.00010142063492063492,4.841269841269842e-07,0.00017149603174603173,0.00014484126984126984,0.00027619047619047615,1.1246031746031744e-05,8.015873015873015e-05,0.0003704523809523809,0.00017152777777777777,0.00013446825396825395,8.316666666666666e-05,9.133333333333334e-05,0.0002899642857142857
2025-04-24,0.0001618531746031746,0.0005085952380952381,0.0001021111111111111,1.6666666666666665e-07,0.00017078571428571427,0.00014603174603174603,0.0002849206349206349,1.1456349206349208e-05,8.571428571428571e-05,0.0003707103174603175,0.00017096031746031748,0.00013534126984126983,8.312698412698413e-05,9.209920634920634e-05,0.00028854761904761905
2025-04-25,0.00016140873015873015,0.000527079365079365,0.00010223412698412697,-5.674603174603175e-07,0.00017074603174603177,0.00015515873015873016,0.00028888888888888893,1.0607142857142857e-05,8.452380952380952e-05,0.0003712261904761905,0.00017076190476190476,0.00013525,8.395238095238095e-05,9.147619047619049e-05,0.00028799603174603175
2025-04-28,0.0001607579365079365,0.0005293849206349207,0.00010209920634920636,-1.26984126984127e-06,0.0001702063492063492,0.00015357142857142856,0.000398015873015873,1.0075396825396825e-05,8.452380952380952e-05,0.0003692936507936508,0.00017112301587301584,0.0001345674603174603,8.37063492063492e-05,9.154365079365081e-05,0.0002883809523809524
2025-04-29,0.00015933730158730158,0.000530952380952381,0.00010190476190476192,-7.539682539682539e-07,0.00016949603174603174,0.00014920634920634917,0.00029484126984126983,1.0452380952380953e-05,8.055555555555556e-05,0.00036652777777777774,0.00017075000000000003,0.0001333333333333333,8.461904761904762e-05,9.256349206349206e-05,0.00028790079365079364
