date,AUD,CAD,CHF,GBP,HKD,INR,JPY,KRW,MXN,NOK,NZD,SEK,SGD,ZAR
2022-03-15,-0.004200082177968795,-0.0023797589734802145,0.0037761838495608815,0.0018503211181440523,-0.0004208381212824451,-0.0007156165148115155,-0.0011879382348967931,0.0006690442765403278,0.0009946925136275963,0.00014779857629609872,-0.002040450686130852,0.0036401689635383503,0.003007588489559863,-0.0026225160646513616
2022-03-16,0.00860754194063457,0.005490754942895679,0.007632325548758752,0.003185931313635819,-0.0009501341411806979,-0.0033984008652743107,-0.0014681506033497526,-0.012094355851836448,0.00812712384964456,-0.011046309039561504,0.006955748943365082,-0.016734091394615562,-0.0010413833351774011,0.007250952124230883
2022-03-17,0.013559862678308627,0.005843491224008239,-0.0030750288359995552,0.0009428386170083234,-0.0005993802549873055,-0.0028205929169907184,-0.0033379385035807604,-0.011674011257294285,0.004339715406278669,-0.012191771763313217,0.007608401143557495,-0.004409714166933566,0.003596657891876621,0.0027425363641722846
2022-03-18,0.0031413393527669805,0.0009187125359118944,-0.005032893141248718,0.0017681516587944343,0.0008013817031534125,0.0009078368115441243,-0.004888204548250717,-0.002014808646880865,0.007959902568937012,-0.004500424653274937,0.002179191107183164,0.001300724428419938,0.004592025627035806,-0.0066192384091410435
2022-03-21,-0.002679741291316306,0.001862738913691432,-0.0013954437581270526,-0.001289465462221675,0.00011610864925261878,0.002327045346216733,-0.0032868359848173996,0.0027858521984863026,0.0017096364112170613,-1.0737158172510058e-05,-0.0041875165931381,0.005142974080711625,-0.0010550582520702876,0.00045549609898953847
2022-03-22,0.0023651185751337196,-0.001983428914526762,-0.0034010964763093116,0.004222692889401781,0.00016857233528418263,-0.0018717435542591157,-0.012494033061167161,0.00048772907213539505,0.0006900697181912216,0.0033221674786068833,0.005967662713218583,-0.0023346998980070368,0.0021513271280216542,0.003217198487043389
2022-03-23,0.002093925425447029,0.0010980000235354778,0.0008919803478860134,-0.007927279608584574,-0.00021129203272801607,0.005536244074262406,-0.007154459605323794,0.00020459732365511605,-0.00014665097978353372,-0.0009161190051084015,-0.0018310091235926515,0.007329652880186249,0.0025033437823982355,-0.0009757649536932325
2022-03-24,0.002297431347096952,0.0024927833392191824,-0.001818659336312286,-0.0011011900123784667,-0.0002745599801299085,-0.003964473897956084,-0.0074645015160765766,0.001812551234336581,0.0033554023357517063,-0.007536329467088102,-0.0002996517117639403,-0.007192607247617572,0.003969489514110038,0.01624207138852522
2022-03-25,-0.0014375561083990619,0.0011830275533776884,3.840478473916321e-05,0.0001310275519206262,0.00047837460858513606,0.0008106464427974345,0.00038757060514755626,-0.0016983189409038907,0.008080156277464378,-0.00228182455636079,-0.0022311299377182443,0.0035435098187140777,-0.0024129769453796065,-0.004087217474600021
2022-03-28,0.0036573875925858044,-0.00014977458699830075,-0.0006173143821267544,-0.003099114028823096,0.00016165740014097355,-0.0031274329810209024,-0.005611208641664383,0.005355021210965178,-0.0054340263774989165,0.005462240113476414,-0.0017895385896476669,0.004870982187179006,0.0018005280223840588,-0.000981940150438159
2022-03-29,0.004997050927476989,0.004132913056706819,0.00013829597309571303,0.004523862297047762,-0.00035760237934595146,-0.006685689432302981,0.007278939678448092,-0.0053306179818819735,0.008103695958224393,-0.01034320448887073,0.006548880061138738,-0.025522144958320354,0.00020926256648440733,0.012794761695993112
2022-03-30,-0.0017783524838652755,0.00023486628066022707,-0.00022997965455177403,-6.957325309120649e-05,-0.00012677784702949153,0.0023777139800991417,0.0035587208581271436,-0.009228177804606861,0.006764713156054607,-0.0075283489989705415,0.005201023670769581,-0.0026576378658600425,0.0018429722600645185,0.002154985370800312
2022-03-31,-0.006559503873344935,-0.0014800611377696932,-0.0004575311520451744,-0.0037809997357211257,0.0006526504837288665,0.0016156811253425236,0.0006127355232971587,0.0020995301670574747,-0.008321681903766118,0.02495538340998065,-0.009596014932814263,0.013048585425960537,0.00375355353005064,-0.015988359304226686
2022-04-01,0.0027238198484998205,-0.0003161846343895814,0.002536985422704589,-0.00015614301028471457,0.00010952637529886721,0.0006842972555138969,-0.006642908567453905,0.0028905773616333575,0.006282673960371061,-0.005028086163294957,-0.0013745803093890858,-0.0014719219514833868,-0.000943750803330442,0.0012465761260228784
2022-04-06,-0.004640232694918875,-0.0026839152193961014,0.003308920031818027,0.0007035691095742564,0.00026790710127877075,0.007686612396055483,0.0005123149914960899,-0.00020959227821370222,-0.0036936581118866634,-0.002587730689114576,-0.0022505431245502866,-0.0022948813393010945,0.0028042889894275597,0.003567725058472242
2022-04-07,-0.004432324400110661,-0.004838232723728339,0.008630228666018147,0.0020942935884401,-0.0001765092142628595,-0.0008195518368825626,0.003071879653023814,0.0051208279349908205,-0.002088048693821045,0.004871129643380918,-0.0016416972691409622,0.0010074379059740895,-0.005565752014160276,-0.004733563765880192
2022-04-08,0.0019416795830633194,0.002828657242960141,-0.006246479420598523,0.00050976483966177,0.00014943019042898965,-8.413063540548541e-05,-0.0013300456876309355,0.004854381512251766,0.006603606634028484,-0.01681439147898409,-0.0018127787648574895,-0.0050421794967448474,0.0007580476939744488,0.014208546497961872
2022-04-11,-0.006416318308385975,-0.003980465368512381,-0.0025217417580654998,-0.0005490952761077744,-0.0002492324711651164,-0.0012152216798212412,-0.010358049584804168,0.0063912385962128036,0.002437797379046407,0.013556446584083313,-0.004594301239989372,0.005572188904634719,0.0005586049601465087,0.001896990304325409
2022-04-12,0.0015926258813561646,-0.0020080071062592918,-0.001750111398975177,-0.004998196440310918,-0.00015736045565348185,0.002521494342394456,-0.0021699629979469075,0.001658320226808189,0.003227803924373402,-0.0026349972654503145,0.0018086633940918584,0.004195443667998244,-0.0006397844863566339,-0.00013010758968868587
2022-04-13,-0.0018056979166384633,0.003452192397088542,0.00019974796121578862,0.006926774769550007,0.00020886987685765835,0.0009985116175888183,0.001812375384593977,-0.007345618740097801,0.005610637301844433,-0.0008835905482526118,-0.0091691747029254,-0.002561273245520307,0.0003590339148218924,0.0026958948934662445
2022-04-14,0.0027293595976339547,0.0003561461339671914,0.00019023732869857053,0.0032668377553170163,0.0003035577012631281,-2.2992001278810336e-05,0.0016154990828684333,-0.0025555280980518206,-0.004764336747724898,-0.00046321204138500063,0.004560095682214227,-0.000511524377063948,-0.003543364277419157,-0.0006517630523103163
2022-04-15,-0.003409786429489149,-0.00021176013628402776,0.004159153558228934,-0.0011468172742635032,8.194150297453781e-05,0.001717798184935608,-0.005085332573381247,0.0027111506135835874,-0.0006973239457340281,0.0006602939862307101,-0.002546724783423493,0.005459279984502428,-2.2804749806507065e-05,-0.0011526770768124773
2022-04-18,-0.0031444473710437073,0.001058367441983792,0.0002849537043324911,-0.0009870312473331372,-0.00020526319640154066,-0.0017756296515899072,-0.00089349184906426,0.00448112112437283,0.0035382945213819966,0.0028069161516295392,-0.0043267964210932895,0.0004475916038454292,0.0009073795712434558,-0.0016840857774408835
2022-04-19,0.011131412376829776,0.0043558073028970995,0.0007225560767724961,0.0059954655254970965,-0.0002458883053907711,0.0013589110912855472,-0.007141796690319686,0.002225891564757588,0.0007750205010179463,-0.011213546661611706,0.009006515908606074,-0.009271785369074498,-0.0016871465454918585,-0.0055158829951556555
2022-04-20,0.007680499845568537,0.008615617529236983,-0.0004723254359315406,0.0010232345641407454,0.00021088937067847554,-0.0019120252253496542,0.0038897926376161014,-0.001412605970828496,-0.000284315989303703,0.0005029118436201425,0.009199366326308184,-0.011554216449923405,-0.0026442435391590986,-0.012339262119932557
2022-04-21,-0.003936773366925241,0.00013231619437240223,0.02158154005817296,0.003864190546930235,-2.8225055062194477e-05,-0.0008025197265676987,-0.001772421788637752,0.002185188260710079,-0.003502994825676534,0.0009375994911450473,-0.0043687503101391325,0.0012649963844346126,-0.0007210451493525625,-0.014346373550989904
2022-04-22,-0.0036566931794696344,-0.009066061872579453,0.0065704134640031595,-0.005348434035756782,5.3934952951582034e-05,0.002224466735811345,0.008371527887916258,0.0013040969451551042,0.0024316827482288826,-0.0011105976566119797,-0.0026981163724430785,-0.0031028437602786422,0.001406201464713895,0.003117328644212358
2022-04-27,0.0002881529067647274,-0.0011033752495136274,-0.0028900184974710356,-0.0030473101575543278,-2.7076824975008574e-05,-0.000427840971461999,-0.005725125276484833,0.006893034596026599,0.0016693993043688019,0.010593882683938884,-0.0036138342407590314,0.002650843442724874,-0.001025767519712835,-0.003762362470760704
2022-04-28,0.003277619548387516,0.004627183924937175,0.0036335547659771678,-0.0007433744448312758,-0.00016178293704234196,-0.00025062606411435954,-0.011679598709581924,0.0016855468519316056,0.002061921228882101,-0.0012372318340255406,7.00759693068008e-05,-0.006874672152473108,0.0012534112600319429,0.004780820358862117
2022-04-29,-0.002600463586806842,-0.0005487839058595989,-0.002420897402968987,0.0052745169763518335,-1.9419405016317005e-05,-0.0020400195128794526,0.004224374195933996,-0.01284154341956873,0.005008063775881572,-0.004565462256825399,-0.0056097596887993775,-0.0011452479537568047,0.006501458104957947,0.01123620773843331
2022-05-02,-0.002517969543200914,-0.004679735946217827,0.0015190753240761266,-0.0005833719141738903,5.9505591413703485e-05,-0.00034159300684162303,0.00026885778013187355,0.007240019652724216,-0.0009210820454835086,0.008473411988245635,-0.0030997989325015326,0.0064637525051405905,0.0006195341079654556,-0.01202005043046692
2022-05-03,0.0018783253992030726,0.0018242516547215693,0.001180086909766362,-0.003947481857078757,-6.837090943484598e-05,9.586446388755646e-05,-0.0019795390546492606,0.0016285871167628847,0.0009276781356860847,-0.002555318335450447,-0.0026433839396344198,-0.001428931863493188,-0.0032980683306755017,0.008860854910919393
2022-05-04,0.0022642262411737965,-0.00040502161729339087,0.00492110483406701,-0.00496320696488857,8.547188355454723e-05,-0.0031746973076025686,-0.001956977221096743,-0.0024687987991888092,0.002450225590197643,0.004678883816866888,-0.002915630112710222,0.003222568872237475,0.002615830205164332,-0.0038713591372312446
2022-05-05,-0.0008792880631539948,0.0008346621486838121,0.0010939328251031142,-0.006958346550142559,-2.1103714359476782e-05,0.0032212958531140203,0.0020540226096236254,-0.007357518361699633,0.002078654506946714,0.0054431909130473275,0.00038108390526009773,0.005777038887652153,0.002343982383225807,-0.007556481809505935
2022-05-06,-0.0027397697916863254,-0.004594268632811368,-0.003664071755947571,-0.001422614176245761,-3.3444344491502104e-05,0.004715984961008546,-0.0015495417934516956,0.012695010357396423,0.006358480312267625,-0.0039411513747308015,0.0005669075497567798,-0.00305940605145426,-0.0020829704345223543,-0.0007688899669081413
2022-05-12,-0.017953458826893753,-0.007381474326286741,-0.010380761350083409,-0.007704532467426983,-8.714277071122166e-05,0.001037409074279604,0.018398751585627968,0.010401533773326206,-0.0007380136303376215,0.018084079453812504,-0.013629774905824822,0.01099464614285727,0.0017017024894467497,-0.002294994736619021
2022-05-13,0.010777857435693657,0.010286247746728962,-6.212663673797733e-05,0.004566124287012379,-9.368922827629513e-05,8.355257257652116e-05,-0.00766080220954906,-0.004258276850877648,0.009610256152798192,-0.012127798044197495,0.005097849737385036,-0.009732692896122106,-0.005812403203995416,-0.0002085102791837437
2022-05-16,-0.0014479262338934363,0.0011964908763260514,-0.0005256930858243121,-0.0014940162113993125,-3.733620313549986e-05,0.005321965866025549,-0.0029036921992339234,0.0005559596449860901,-0.0006473992094782974,0.006324357556078675,-0.0011775278773500262,0.004297329678722152,-0.0008129953334551222,-0.008186748210199568
2022-05-17,0.006761953019395259,0.0018977201226042268,0.0005274509018251605,0.013585649393716533,-8.530760707645611e-05,-0.004650958599427768,-0.0034332189951847207,-0.008565587754338279,0.0014633935591161786,-0.011636249536375643,0.007663718349155796,-0.01273235063519543,-0.0026226755380086403,0.01231767094503725
2022-05-18,-0.0018046397650838485,0.00026198529633973965,-0.0010726275922904505,-0.00547498991877825,-0.00028215988974197046,0.0029875080235263916,0.008951468371658266,-0.006554392122068173,-0.0009078574607760788,0.011985276636472416,-0.0025718365517306894,0.00733760940864213,-0.009119830924206051,-0.00329069739698795
2022-05-19,0.0020556819974518704,-0.0016508953301074517,0.002428842062010991,0.003920555643598734,-0.00012099286989306283,-0.0031127497907034295,0.00021177444039118757,0.00782310339313236,-0.0017319335142986234,-0.005212780510466834,0.004428619605805409,-0.0055064381320969365,-0.004777940574702689,0.0017118545755417814
2022-05-20,-0.002790536055808707,-0.0008624687161990323,0.0007396693475828675,-0.00032379989238363633,3.4724248009072624e-05,0.004167197419469035,-0.0010797447344606124,-0.0073742280343879404,0.0035330224248969993,0.004602339537195033,-0.001038742497154288,0.0033129077538435773,-0.0025461315084886575,3.44355273364167e-05
2022-05-23,0.00825337985263733,0.0035810207968600574,-0.0016503119497686615,0.005430254288189999,0.0001104019638619024,-0.0037051047908841245,-5.354245708282315e-05,-0.0035010400849503943,0.0006231917153400439,-0.014504182460834595,0.010414621203743162,-0.011621396145679724,0.0013316804040932302,0.005717262706154854
2022-05-24,-0.0011884534404827249,-0.003705784547054299,0.004421640754229876,-0.0010648026711360672,-0.0001836559428961933,-0.0004461537902383764,0.010832200435915868,0.0014249454676599472,-0.0016894918404970996,-0.005531183893881419,-0.0015285166218287135,-0.007478208305772305,0.00042245715441301774,0.006157063524906329
2022-05-25,-0.0035774227713038986,-0.000428962096644783,-0.004511431075765906,-0.001444954779190362,-4.0802626906652695e-06,0.0009686613697492149,-0.006757404521238375,-0.0014300243474944367,0.0007954794644548944,0.006454766475468105,0.0011563682828564948,0.012655920831196994,0.0026825970067456623,-0.0061436689126167145
2022-05-26,4.9292707950605516e-05,0.0030718224555751996,0.0014388520517271972,0.002232001713685748,-5.3103700098896576e-05,0.0009561064498827944,-0.0003635532496500133,0.0022371946974033457,0.00034737137589342356,-0.005308049948534805,-0.0010486053290115222,-0.00047061626294847927,0.0013165196917823347,-0.003979444062910551
2022-05-27,0.004954097110105556,0.0010130603257315165,0.0007540136364029813,-0.0019335754532025288,-7.022922750695221e-05,-0.0007884702774415605,-0.003420988153210456,-0.014515237389941411,0.006708929008313415,-0.0036165392406501944,0.005601132197020516,-0.00035029761450447536,0.0023946652133783257,0.0036994048261615045
