ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-01-25T23:16:59.345509076Z,2026-01-25T23:16:59.345254931Z,1,1,7311,T,B,0,52305.000000000,1,0,12815,646640,52290.000000000,52305.000000000,2,1,2,1,NIYH6
2026-01-25T23:17:00.322701647Z,2026-01-25T23:17:00.322446607Z,1,1,7311,T,B,0,52305.000000000,1,0,13184,647028,52290.000000000,52305.000000000,2,1,2,1,NIYH6
2026-01-25T23:17:02.692808789Z,2026-01-25T23:17:02.692552609Z,1,1,7311,T,A,0,52290.000000000,1,0,15074,647545,52290.000000000,52305.000000000,2,2,2,2,NIYH6
2026-01-25T23:17:02.745670934Z,2026-01-25T23:17:02.745402025Z,1,1,7311,T,A,0,52290.000000000,1,0,16239,647558,52290.000000000,52305.000000000,1,2,1,2,NIYH6
2026-01-25T23:17:02.807453195Z,2026-01-25T23:17:02.807202747Z,1,1,7311,T,A,0,52270.000000000,1,0,14854,647626,52270.000000000,52300.000000000,2,3,2,3,NIYH6
2026-01-25T23:17:02.860320401Z,2026-01-25T23:17:02.860096839Z,1,1,7311,T,A,0,52270.000000000,1,0,13453,647662,52270.000000000,52290.000000000,1,2,1,2,NIYH6
2026-01-25T23:17:13.069579812Z,2026-01-25T23:17:13.069304133Z,1,1,7311,T,B,0,52295.000000000,1,0,13450,649259,52275.000000000,52295.000000000,2,1,2,1,NIYH6
2026-01-25T23:17:29.388963691Z,2026-01-25T23:17:29.388701151Z,1,1,7311,T,B,0,52300.000000000,1,0,13257,654801,52280.000000000,52300.000000000,1,2,1,2,NIYH6
2026-01-25T23:18:06.298827462Z,2026-01-25T23:18:06.298558921Z,1,1,7311,T,B,0,52325.000000000,1,0,13000,668625,52300.000000000,52325.000000000,3,3,3,3,NIYH6
2026-01-25T23:18:06.334106550Z,2026-01-25T23:18:06.333852143Z,1,1,7311,T,B,0,52325.000000000,1,0,12704,668643,52305.000000000,52325.000000000,2,1,2,1,NIYH6
2026-01-25T23:18:36.078975703Z,2026-01-25T23:18:36.078747343Z,1,1,7311,T,A,0,52315.000000000,1,0,12713,679744,52315.000000000,52340.000000000,3,3,3,1,NIYH6
2026-01-25T23:18:36.101757059Z,2026-01-25T23:18:36.101531959Z,1,1,7311,T,B,0,52335.000000000,1,0,13495,679768,52315.000000000,52335.000000000,1,2,1,2,NIYH6
2026-01-25T23:18:44.469307388Z,2026-01-25T23:18:44.469041313Z,1,1,7311,T,A,0,52325.000000000,1,0,12977,681810,52325.000000000,52340.000000000,2,3,2,1,NIYH6
2026-01-25T23:19:49.279127892Z,2026-01-25T23:19:49.278890777Z,1,1,7311,T,B,0,52315.000000000,1,0,12706,701473,52295.000000000,52315.000000000,2,1,2,1,NIYH6
2026-01-25T23:19:59.254552977Z,2026-01-25T23:19:59.254354501Z,1,1,7311,T,B,0,52325.000000000,1,0,15318,703617,52305.000000000,52325.000000000,2,2,2,2,NIYH6
2026-01-25T23:20:02.836440496Z,2026-01-25T23:20:02.836196319Z,1,1,7311,T,B,0,52315.000000000,1,0,14417,705006,52305.000000000,52315.000000000,2,2,2,1,NIYH6
2026-01-25T23:20:02.836674201Z,2026-01-25T23:20:02.836451379Z,1,1,7311,T,B,0,52315.000000000,1,0,12420,705009,52305.000000000,52315.000000000,2,1,2,1,NIYH6
2026-01-25T23:20:38.811301844Z,2026-01-25T23:20:38.811060761Z,1,1,7311,T,B,0,52315.000000000,1,0,13224,715979,52310.000000000,52315.000000000,3,1,3,1,NIYH6
2026-01-25T23:20:45.060094922Z,2026-01-25T23:20:45.059811709Z,1,1,7311,T,B,0,52330.000000000,6,0,12649,717089,52325.000000000,52330.000000000,1,6,1,1,NIYH6
2026-01-25T23:20:45.536749170Z,2026-01-25T23:20:45.536504279Z,1,1,7311,T,B,0,52340.000000000,3,0,12785,717331,52330.000000000,52340.000000000,3,3,1,1,NIYH6
2026-01-25T23:20:45.540170024Z,2026-01-25T23:20:45.539947893Z,1,1,7311,T,B,0,52340.000000000,4,0,12929,717493,52335.000000000,52340.000000000,3,4,3,1,NIYH6
2026-01-25T23:20:45.540916605Z,2026-01-25T23:20:45.540627523Z,1,1,7311,T,A,0,52335.000000000,2,0,13244,717502,52335.000000000,52345.000000000,2,1,2,1,NIYH6
2026-01-25T23:20:45.540916605Z,2026-01-25T23:20:45.540627523Z,1,1,7311,T,A,0,52330.000000000,2,0,13244,717502,52335.000000000,52345.000000000,2,1,2,1,NIYH6
2026-01-25T23:20:47.342151760Z,2026-01-25T23:20:47.341933665Z,1,1,7311,T,A,0,52330.000000000,1,0,12588,718008,52330.000000000,52345.000000000,1,3,1,3,NIYH6
2026-01-25T23:20:51.531036187Z,2026-01-25T23:20:51.530787591Z,1,1,7311,T,B,0,52340.000000000,1,0,14544,718942,52320.000000000,52340.000000000,2,2,2,2,NIYH6
2026-01-25T23:20:56.891057610Z,2026-01-25T23:20:56.890490949Z,1,1,7311,T,B,0,52345.000000000,1,0,12740,722021,52335.000000000,52345.000000000,3,1,3,1,NIYH6
2026-01-25T23:20:57.166904199Z,2026-01-25T23:20:57.166676943Z,1,1,7311,T,B,0,52355.000000000,5,0,15543,722853,52340.000000000,52355.000000000,3,5,3,1,NIYH6
2026-01-25T23:20:59.099133607Z,2026-01-25T23:20:59.098017051Z,1,1,7311,T,A,0,52350.000000000,1,0,18320,725831,52350.000000000,52360.000000000,1,2,1,2,NIYH6
2026-01-25T23:20:59.746069455Z,2026-01-25T23:20:59.745804997Z,1,1,7311,T,B,0,52360.000000000,1,0,22288,726782,52340.000000000,52360.000000000,2,2,2,2,NIYH6
2026-01-25T23:21:15.812637368Z,2026-01-25T23:21:15.812398713Z,1,1,7311,T,A,0,52350.000000000,2,0,12831,736151,52350.000000000,52365.000000000,2,9,2,4,NIYH6
2026-01-25T23:21:15.812872325Z,2026-01-25T23:21:15.812644673Z,1,1,7311,T,A,0,52345.000000000,1,0,12794,736155,52345.000000000,52365.000000000,1,9,1,4,NIYH6
2026-01-25T23:21:21.129061318Z,2026-01-25T23:21:21.128510677Z,1,1,7311,T,A,0,52340.000000000,1,0,14393,738943,52340.000000000,52350.000000000,1,2,1,2,NIYH6
2026-01-25T23:21:21.158361676Z,2026-01-25T23:21:21.158125005Z,1,1,7311,T,B,0,52350.000000000,1,0,13388,739045,52330.000000000,52350.000000000,1,2,1,2,NIYH6
2026-01-25T23:21:25.410118163Z,2026-01-25T23:21:25.409815523Z,1,1,7311,T,A,0,52335.000000000,2,0,12642,740811,52335.000000000,52355.000000000,2,7,2,2,NIYH6
2026-01-25T23:21:25.411455481Z,2026-01-25T23:21:25.411212013Z,1,1,7311,T,B,0,52335.000000000,1,0,12686,740887,52325.000000000,52335.000000000,1,1,1,1,NIYH6
2026-01-25T23:21:30.412084074Z,2026-01-25T23:21:30.411794669Z,1,1,7311,T,B,0,52335.000000000,1,0,17073,742361,52325.000000000,52335.000000000,2,1,2,1,NIYH6
2026-01-25T23:21:31.925042227Z,2026-01-25T23:21:31.924682621Z,1,1,7311,T,B,0,52335.000000000,4,0,12703,742893,52325.000000000,52335.000000000,2,1,2,1,NIYH6
2026-01-25T23:21:36.379694545Z,2026-01-25T23:21:36.379378057Z,1,1,7311,T,B,0,52335.000000000,1,0,15868,744261,52325.000000000,52335.000000000,2,1,2,1,NIYH6
2026-01-25T23:21:39.218714835Z,2026-01-25T23:21:39.214808109Z,1,1,7311,T,B,0,52335.000000000,1,0,16471,745420,52325.000000000,52335.000000000,2,1,2,1,NIYH6
2026-01-25T23:21:41.723204889Z,2026-01-25T23:21:41.722921721Z,1,1,7311,T,B,0,52345.000000000,1,0,15291,747381,52335.000000000,52345.000000000,4,1,1,1,NIYH6
2026-01-25T23:21:45.394172444Z,2026-01-25T23:21:45.389535479Z,1,1,7311,T,B,0,52355.000000000,3,0,12538,750910,52340.000000000,52355.000000000,3,6,3,1,NIYH6
2026-01-25T23:21:45.395265958Z,2026-01-25T23:21:45.389546681Z,1,1,7311,T,B,0,52355.000000000,1,0,13348,750931,52340.000000000,52355.000000000,4,3,4,1,NIYH6
2026-01-25T23:21:45.395629464Z,2026-01-25T23:21:45.389552891Z,1,1,7311,T,B,0,52355.000000000,2,0,13075,750941,52340.000000000,52355.000000000,4,2,4,1,NIYH6
2026-01-25T23:21:54.290593673Z,2026-01-25T23:21:54.290317703Z,1,1,7311,T,A,0,52360.000000000,4,0,12872,758633,52360.000000000,52365.000000000,4,3,1,3,NIYH6
2026-01-25T23:21:54.291348293Z,2026-01-25T23:21:54.291134837Z,1,1,7311,T,A,0,52360.000000000,1,0,13203,758688,52360.000000000,52365.000000000,1,2,1,2,NIYH6
2026-01-25T23:21:54.316652441Z,2026-01-25T23:21:54.316431757Z,1,1,7311,T,B,0,52365.000000000,1,0,13447,758887,52350.000000000,52365.000000000,1,3,1,3,NIYH6
2026-01-25T23:21:57.979131465Z,2026-01-25T23:21:57.978895361Z,1,1,7311,T,B,0,52375.000000000,1,0,15504,761063,52360.000000000,52375.000000000,1,6,1,2,NIYH6
2026-01-25T23:22:05.996661391Z,2026-01-25T23:22:05.996449733Z,1,1,7311,T,B,0,52375.000000000,3,0,12884,765655,52355.000000000,52375.000000000,2,10,2,2,NIYH6
2026-01-25T23:22:13.022435617Z,2026-01-25T23:22:13.021371199Z,1,1,7311,T,B,0,52365.000000000,2,0,14470,768820,52355.000000000,52365.000000000,2,5,2,1,NIYH6
2026-01-25T23:22:13.022583665Z,2026-01-25T23:22:13.021379303Z,1,1,7311,T,B,0,52365.000000000,3,0,16969,768821,52355.000000000,52365.000000000,2,3,2,1,NIYH6
2026-01-25T23:22:39.060000884Z,2026-01-25T23:22:39.059728545Z,1,1,7311,T,A,0,52355.000000000,3,0,13043,789593,52355.000000000,52370.000000000,3,7,3,3,NIYH6
2026-01-25T23:22:52.932214012Z,2026-01-25T23:22:52.931960981Z,1,1,7311,T,A,0,52335.000000000,1,0,13206,795522,52335.000000000,52345.000000000,1,2,1,2,NIYH6
2026-01-25T23:22:59.067083344Z,2026-01-25T23:22:59.066854339Z,1,1,7311,T,B,0,52335.000000000,1,0,12950,797738,52330.000000000,52335.000000000,2,5,2,1,NIYH6
2026-01-25T23:22:59.067120497Z,2026-01-25T23:22:59.066862673Z,1,1,7311,T,B,0,52335.000000000,2,0,13734,797739,52330.000000000,52335.000000000,2,4,2,1,NIYH6
2026-01-25T23:22:59.067309439Z,2026-01-25T23:22:59.067090239Z,1,1,7311,T,B,0,52335.000000000,2,0,12847,797747,52330.000000000,52335.000000000,1,2,1,1,NIYH6
2026-01-25T23:22:59.093209244Z,2026-01-25T23:22:59.092964151Z,1,1,7311,T,B,0,52345.000000000,1,0,12852,797798,52330.000000000,52345.000000000,2,1,2,1,NIYH6
2026-01-25T23:23:02.498948563Z,2026-01-25T23:23:02.498702171Z,1,1,7311,T,A,0,52335.000000000,1,0,12735,800243,52335.000000000,52350.000000000,1,2,1,2,NIYH6
2026-01-25T23:23:08.971987514Z,2026-01-25T23:23:08.971745103Z,1,1,7311,T,B,0,52345.000000000,1,0,13857,803746,52330.000000000,52345.000000000,3,1,3,1,NIYH6
2026-01-25T23:23:14.591145733Z,2026-01-25T23:23:14.590937307Z,1,1,7311,T,B,0,52340.000000000,1,0,15631,805457,52330.000000000,52340.000000000,4,1,4,1,NIYH6
2026-01-25T23:23:19.205175956Z,2026-01-25T23:23:19.204966113Z,1,1,7311,T,B,0,52345.000000000,1,0,13699,807581,52330.000000000,52345.000000000,2,8,2,3,NIYH6
2026-01-25T23:23:24.999578828Z,2026-01-25T23:23:24.999325823Z,1,1,7311,T,B,0,52345.000000000,1,0,14490,811126,52330.000000000,52345.000000000,3,7,3,2,NIYH6
2026-01-25T23:23:29.190649095Z,2026-01-25T23:23:29.185992391Z,1,1,7311,T,B,0,52345.000000000,2,0,13948,812444,52335.000000000,52345.000000000,2,6,2,1,NIYH6
2026-01-25T23:23:29.233534809Z,2026-01-25T23:23:29.186036983Z,1,1,7311,T,N,0,52345.000000000,1,0,14106,812487,52340.000000000,52345.000000000,1,4,1,1,NIYH6
2026-01-25T23:23:29.239325395Z,2026-01-25T23:23:29.190669351Z,1,1,7311,T,B,0,52345.000000000,2,0,17147,812544,52340.000000000,52345.000000000,2,3,2,1,NIYH6
2026-01-25T23:23:29.242584855Z,2026-01-25T23:23:29.238172263Z,1,1,7311,T,B,0,52345.000000000,1,0,14187,812579,52340.000000000,52345.000000000,4,1,4,1,NIYH6
2026-01-25T23:23:29.249055824Z,2026-01-25T23:23:29.247875817Z,1,1,7311,T,B,0,52365.000000000,1,0,14309,812725,52340.000000000,52365.000000000,5,2,5,2,NIYH6
2026-01-25T23:23:41.726872150Z,2026-01-25T23:23:41.725684909Z,1,1,7311,T,A,0,52340.000000000,3,0,16741,819448,52340.000000000,52360.000000000,3,2,3,2,NIYH6
2026-01-25T23:23:47.762159500Z,2026-01-25T23:23:47.761919669Z,1,1,7311,T,B,0,52350.000000000,1,0,12871,822927,52335.000000000,52350.000000000,2,3,2,3,NIYH6
2026-01-25T23:23:54.911578552Z,2026-01-25T23:23:54.911356515Z,1,1,7311,T,B,0,52350.000000000,1,0,13279,825232,52340.000000000,52350.000000000,1,2,1,2,NIYH6
2026-01-25T23:23:54.943626901Z,2026-01-25T23:23:54.943382831Z,1,1,7311,T,B,0,52355.000000000,1,0,12869,825259,52340.000000000,52355.000000000,2,1,2,1,NIYH6
2026-01-25T23:24:02.308389694Z,2026-01-25T23:24:02.308081547Z,1,1,7311,T,A,0,52350.000000000,3,0,16203,827904,52350.000000000,52365.000000000,3,6,3,2,NIYH6
2026-01-25T23:24:05.840699509Z,2026-01-25T23:24:05.840481619Z,1,1,7311,T,A,0,52345.000000000,1,0,12850,829300,52345.000000000,52360.000000000,2,4,2,4,NIYH6
2026-01-25T23:24:05.840753082Z,2026-01-25T23:24:05.840494579Z,1,1,7311,T,A,0,52345.000000000,1,0,12891,829301,52345.000000000,52360.000000000,1,4,1,4,NIYH6
2026-01-25T23:24:07.421155215Z,2026-01-25T23:24:07.420927205Z,1,1,7311,T,A,0,52345.000000000,1,0,12879,829952,52345.000000000,52350.000000000,1,6,1,2,NIYH6
2026-01-25T23:24:07.421671107Z,2026-01-25T23:24:07.421460077Z,1,1,7311,T,B,0,52345.000000000,1,0,14343,829969,52335.000000000,52345.000000000,3,1,3,1,NIYH6
2026-01-25T23:24:07.422174513Z,2026-01-25T23:24:07.421862645Z,1,1,7311,T,B,0,52350.000000000,3,0,16047,829979,52335.000000000,52350.000000000,4,5,4,1,NIYH6
2026-01-25T23:24:07.422252146Z,2026-01-25T23:24:07.421868079Z,1,1,7311,T,B,0,52350.000000000,2,0,16926,829980,52335.000000000,52350.000000000,4,2,4,1,NIYH6
2026-01-25T23:24:08.957612079Z,2026-01-25T23:24:08.956445327Z,1,1,7311,T,N,0,52340.000000000,2,0,13360,830476,52340.000000000,52350.000000000,2,2,2,2,NIYH6
2026-01-25T23:24:08.957612079Z,2026-01-25T23:24:08.956445327Z,1,1,7311,T,N,0,52335.000000000,3,0,13360,830476,52340.000000000,52350.000000000,2,2,2,2,NIYH6
2026-01-25T23:24:08.957872763Z,2026-01-25T23:24:08.957619009Z,1,1,7311,T,A,0,52335.000000000,1,0,13629,830483,52335.000000000,52345.000000000,1,1,1,1,NIYH6
2026-01-25T23:24:08.958977443Z,2026-01-25T23:24:08.958770229Z,1,1,7311,T,A,0,52330.000000000,2,0,12862,830548,52330.000000000,52335.000000000,2,2,2,2,NIYH6
2026-01-25T23:24:08.993231452Z,2026-01-25T23:24:08.992979677Z,1,1,7311,T,B,0,52335.000000000,1,0,12788,830578,52325.000000000,52335.000000000,2,3,2,3,NIYH6
2026-01-25T23:24:09.200987748Z,2026-01-25T23:24:09.200728783Z,1,1,7311,T,A,0,52325.000000000,2,0,12690,830870,52325.000000000,52330.000000000,2,1,2,1,NIYH6
2026-01-25T23:24:09.444468465Z,2026-01-25T23:24:09.444220485Z,1,1,7311,T,A,0,52320.000000000,1,0,13006,831066,52320.000000000,52325.000000000,1,4,1,3,NIYH6
2026-01-25T23:24:09.444808156Z,2026-01-25T23:24:09.444490349Z,1,1,7311,T,B,0,52320.000000000,1,0,13063,831080,52315.000000000,52320.000000000,1,1,1,1,NIYH6
2026-01-25T23:24:09.467042769Z,2026-01-25T23:24:09.466816089Z,1,1,7311,T,A,0,52315.000000000,1,0,14788,831107,52315.000000000,52320.000000000,1,1,1,1,NIYH6
2026-01-25T23:24:11.593681883Z,2026-01-25T23:24:11.593457775Z,1,1,7311,T,A,0,52310.000000000,1,0,12568,832877,52310.000000000,52315.000000000,1,1,1,1,NIYH6
2026-01-25T23:24:15.690982156Z,2026-01-25T23:24:15.690753557Z,1,1,7311,T,A,0,52295.000000000,1,0,15160,834574,52295.000000000,52305.000000000,3,1,3,1,NIYH6
2026-01-25T23:24:15.832108555Z,2026-01-25T23:24:15.831868823Z,1,1,7311,T,B,0,52300.000000000,1,0,14605,834671,52295.000000000,52300.000000000,2,1,2,1,NIYH6
2026-01-25T23:24:25.462167541Z,2026-01-25T23:24:25.461885463Z,1,1,7311,T,A,0,52295.000000000,2,0,14805,837942,52295.000000000,52305.000000000,3,1,3,1,NIYH6
2026-01-25T23:24:29.246691590Z,2026-01-25T23:24:29.246428929Z,1,1,7311,T,B,0,52300.000000000,1,0,16416,838763,52290.000000000,52300.000000000,5,1,4,1,NIYH6
2026-01-25T23:24:36.846362527Z,2026-01-25T23:24:36.846116255Z,1,1,7311,T,A,0,52295.000000000,2,0,12851,841754,52295.000000000,52310.000000000,2,5,2,5,NIYH6
2026-01-25T23:24:36.846806577Z,2026-01-25T23:24:36.846600841Z,1,1,7311,T,A,0,52290.000000000,1,0,12913,841774,52290.000000000,52305.000000000,1,4,1,4,NIYH6
2026-01-25T23:24:43.470779593Z,2026-01-25T23:24:43.470543827Z,1,1,7311,T,B,0,52300.000000000,1,0,12945,845070,52290.000000000,52300.000000000,2,2,2,2,NIYH6
2026-01-25T23:24:49.821903603Z,2026-01-25T23:24:49.819790277Z,1,1,7311,T,A,0,52295.000000000,1,0,12585,849254,52295.000000000,52305.000000000,1,2,1,2,NIYH6
2026-01-25T23:24:49.842356803Z,2026-01-25T23:24:49.842144699Z,1,1,7311,T,A,0,52290.000000000,1,0,13371,849642,52290.000000000,52305.000000000,2,4,2,4,NIYH6
2026-01-25T23:24:52.788922734Z,2026-01-25T23:24:52.788690177Z,1,1,7311,T,B,0,52305.000000000,1,0,12597,852680,52290.000000000,52305.000000000,2,3,2,3,NIYH6
2026-01-25T23:24:55.092773046Z,2026-01-25T23:24:55.092561571Z,1,1,7311,T,B,0,52310.000000000,1,0,13506,853767,52295.000000000,52310.000000000,2,2,2,2,NIYH6
2026-01-25T23:24:57.562678758Z,2026-01-25T23:24:57.562438771Z,1,1,7311,T,B,0,52320.000000000,1,0,13028,855294,52305.000000000,52320.000000000,2,1,2,1,NIYH6
2026-01-25T23:24:59.902216671Z,2026-01-25T23:24:59.901969477Z,1,1,7311,T,A,0,52315.000000000,1,0,13943,856312,52315.000000000,52325.000000000,1,2,1,2,NIYH6
2026-01-25T23:25:01.984144902Z,2026-01-25T23:25:01.983907431Z,1,1,7311,T,B,0,52325.000000000,1,0,13076,858888,52310.000000000,52325.000000000,3,3,3,3,NIYH6
2026-01-25T23:25:01.984178431Z,2026-01-25T23:25:01.983920467Z,1,1,7311,T,B,0,52325.000000000,1,0,12644,858889,52310.000000000,52325.000000000,3,2,3,2,NIYH6
2026-01-25T23:25:04.420141248Z,2026-01-25T23:25:04.419904433Z,1,1,7311,T,B,0,52325.000000000,1,0,13498,860117,52315.000000000,52325.000000000,1,2,1,2,NIYH6
2026-01-25T23:25:04.420214312Z,2026-01-25T23:25:04.419914647Z,1,1,7311,T,B,0,52325.000000000,1,0,11689,860119,52315.000000000,52325.000000000,1,1,1,1,NIYH6
2026-01-25T23:25:04.447714862Z,2026-01-25T23:25:04.447467331Z,1,1,7311,T,A,0,52320.000000000,1,0,12891,860404,52320.000000000,52335.000000000,3,1,3,1,NIYH6
2026-01-25T23:25:04.448178380Z,2026-01-25T23:25:04.447966607Z,1,1,7311,T,A,0,52320.000000000,1,0,12961,860415,52320.000000000,52330.000000000,1,1,1,1,NIYH6
2026-01-25T23:25:06.916142979Z,2026-01-25T23:25:06.915903643Z,1,1,7311,T,A,0,52315.000000000,1,0,13422,861778,52315.000000000,52330.000000000,2,4,2,4,NIYH6
2026-01-25T23:25:06.916347172Z,2026-01-25T23:25:06.916152079Z,1,1,7311,T,A,0,52315.000000000,1,0,13007,861780,52315.000000000,52330.000000000,1,4,1,4,NIYH6
2026-01-25T23:25:06.916645378Z,2026-01-25T23:25:06.916356531Z,1,1,7311,T,A,0,52310.000000000,4,0,13182,861787,52310.000000000,52325.000000000,4,1,4,1,NIYH6
2026-01-25T23:25:06.986010734Z,2026-01-25T23:25:06.985781981Z,1,1,7311,T,A,0,52300.000000000,1,0,13165,862031,52300.000000000,52305.000000000,1,1,1,1,NIYH6
2026-01-25T23:25:06.986498120Z,2026-01-25T23:25:06.986257083Z,1,1,7311,T,A,0,52295.000000000,1,0,13174,862054,52295.000000000,52300.000000000,1,1,1,1,NIYH6
2026-01-25T23:25:07.000500870Z,2026-01-25T23:25:07.000256961Z,1,1,7311,T,B,0,52295.000000000,1,0,13027,862164,52290.000000000,52295.000000000,2,1,2,1,NIYH6
2026-01-25T23:25:08.884472227Z,2026-01-25T23:25:08.884236545Z,1,1,7311,T,A,0,52290.000000000,1,0,14088,862897,52290.000000000,52305.000000000,3,1,3,1,NIYH6
2026-01-25T23:25:15.658708432Z,2026-01-25T23:25:15.658527091Z,1,1,7311,T,B,0,52295.000000000,1,0,13829,866397,52285.000000000,52295.000000000,1,1,1,1,NIYH6
2026-01-25T23:25:19.110074177Z,2026-01-25T23:25:19.109630361Z,1,1,7311,T,A,0,52285.000000000,5,0,17610,868600,52285.000000000,52305.000000000,5,2,5,2,NIYH6
2026-01-25T23:25:19.110074177Z,2026-01-25T23:25:19.109630361Z,1,1,7311,T,A,0,52280.000000000,4,0,17610,868600,52285.000000000,52305.000000000,5,2,5,2,NIYH6
2026-01-25T23:25:19.245891187Z,2026-01-25T23:25:19.245673425Z,1,1,7311,T,B,0,52270.000000000,1,0,13721,868822,52265.000000000,52270.000000000,2,1,2,1,NIYH6
2026-01-25T23:25:20.843428320Z,2026-01-25T23:25:20.843161183Z,1,1,7311,T,B,0,52275.000000000,3,0,12875,869553,52265.000000000,52275.000000000,3,3,3,3,NIYH6
2026-01-25T23:25:20.865900854Z,2026-01-25T23:25:20.865677913Z,1,1,7311,T,A,0,52270.000000000,1,0,13664,869606,52270.000000000,52285.000000000,3,1,3,1,NIYH6
2026-01-25T23:25:22.897467693Z,2026-01-25T23:25:22.897215653Z,1,1,7311,T,A,0,52270.000000000,1,0,14979,870370,52270.000000000,52280.000000000,1,2,1,2,NIYH6
2026-01-25T23:25:25.312786818Z,2026-01-25T23:25:25.312482311Z,1,1,7311,T,A,0,52265.000000000,4,0,13215,870999,52265.000000000,52280.000000000,4,3,4,3,NIYH6
2026-01-25T23:25:25.312786818Z,2026-01-25T23:25:25.312482311Z,1,1,7311,T,A,0,52260.000000000,1,0,13215,870999,52265.000000000,52280.000000000,4,3,4,3,NIYH6
2026-01-25T23:25:25.766943444Z,2026-01-25T23:25:25.766721945Z,1,1,7311,T,B,0,52255.000000000,1,0,13173,871758,52245.000000000,52255.000000000,4,1,3,1,NIYH6
2026-01-25T23:25:30.504886252Z,2026-01-25T23:25:30.504640677Z,1,1,7311,T,B,0,52250.000000000,2,0,13103,873669,52245.000000000,52250.000000000,4,2,3,1,NIYH6
2026-01-25T23:25:31.862245125Z,2026-01-25T23:25:31.862017433Z,1,1,7311,T,A,0,52245.000000000,1,0,11712,874245,52245.000000000,52260.000000000,6,1,5,1,NIYH6
2026-01-25T23:25:31.928634221Z,2026-01-25T23:25:31.928368179Z,1,1,7311,T,A,0,52245.000000000,4,0,14014,874304,52245.000000000,52260.000000000,4,2,3,2,NIYH6
2026-01-25T23:25:32.327634392Z,2026-01-25T23:25:32.327395239Z,1,1,7311,T,B,0,52240.000000000,2,0,13005,874549,52230.000000000,52240.000000000,3,2,2,2,NIYH6
2026-01-25T23:25:32.328022711Z,2026-01-25T23:25:32.327802397Z,1,1,7311,T,B,0,52245.000000000,2,0,12739,874563,52230.000000000,52245.000000000,3,2,2,2,NIYH6
2026-01-25T23:25:37.517823600Z,2026-01-25T23:25:37.517558137Z,1,1,7311,T,A,0,52235.000000000,1,0,16347,876176,52235.000000000,52255.000000000,4,2,3,2,NIYH6
2026-01-25T23:25:45.173809336Z,2026-01-25T23:25:45.173544285Z,1,1,7311,T,B,0,52255.000000000,2,0,12867,880555,52240.000000000,52255.000000000,1,2,1,2,NIYH6
2026-01-25T23:25:45.194861051Z,2026-01-25T23:25:45.194610333Z,1,1,7311,T,A,0,52245.000000000,1,0,13201,880657,52245.000000000,52275.000000000,7,3,5,3,NIYH6
2026-01-25T23:25:50.145581000Z,2026-01-25T23:25:50.145356691Z,1,1,7311,T,A,0,52270.000000000,2,0,12951,882996,52270.000000000,52275.000000000,2,2,1,2,NIYH6
2026-01-25T23:25:50.146057128Z,2026-01-25T23:25:50.145816143Z,1,1,7311,T,A,0,52265.000000000,1,0,13270,883007,52265.000000000,52270.000000000,1,1,1,1,NIYH6
2026-01-25T23:25:50.146149651Z,2026-01-25T23:25:50.145901371Z,1,1,7311,T,B,0,52270.000000000,1,0,12426,883009,52245.000000000,52270.000000000,4,2,4,2,NIYH6
2026-01-25T23:25:56.956973009Z,2026-01-25T23:25:56.956795449Z,1,1,7311,T,A,0,52260.000000000,1,0,12844,886390,52260.000000000,52285.000000000,7,2,6,2,NIYH6
2026-01-25T23:26:01.265223773Z,2026-01-25T23:26:01.264996685Z,1,1,7311,T,B,0,52280.000000000,1,0,13203,891184,52270.000000000,52280.000000000,2,1,2,1,NIYH6
2026-01-25T23:26:05.552414660Z,2026-01-25T23:26:05.547862979Z,1,1,7311,T,A,0,52270.000000000,1,0,13777,895433,52270.000000000,52280.000000000,1,2,1,2,NIYH6
2026-01-25T23:26:05.558554791Z,2026-01-25T23:26:05.555249165Z,1,1,7311,T,A,0,52265.000000000,1,0,16359,895706,52265.000000000,52275.000000000,1,1,1,1,NIYH6
2026-01-25T23:26:05.561592887Z,2026-01-25T23:26:05.560429401Z,1,1,7311,T,A,0,52260.000000000,1,0,17874,895730,52260.000000000,52270.000000000,1,1,1,1,NIYH6
2026-01-25T23:26:05.564090799Z,2026-01-25T23:26:05.563702853Z,1,1,7311,T,A,0,52250.000000000,2,0,15912,895776,52250.000000000,52260.000000000,2,1,2,1,NIYH6
2026-01-25T23:26:07.736252181Z,2026-01-25T23:26:07.735972055Z,1,1,7311,T,B,0,52255.000000000,3,0,13561,898222,52240.000000000,52255.000000000,10,3,1,3,NIYH6
2026-01-25T23:26:07.758989854Z,2026-01-25T23:26:07.758747609Z,1,1,7311,T,A,0,52255.000000000,1,0,13033,898342,52255.000000000,52275.000000000,3,1,3,1,NIYH6
2026-01-25T23:26:14.038348714Z,2026-01-25T23:26:14.038101755Z,1,1,7311,T,A,0,52250.000000000,1,0,15353,902546,52250.000000000,52270.000000000,5,2,5,2,NIYH6
2026-01-25T23:26:16.608985505Z,2026-01-25T23:26:16.608728025Z,1,1,7311,T,A,0,52255.000000000,1,0,21566,904083,52255.000000000,52275.000000000,4,2,4,2,NIYH6
